Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 08/30  03:30:00,21.299999999999997,0.0,0.0,0.0,0.0,0.0,23.311484796536078,22.044686085666303,22.00187145407417,22.028284193746305,21.964833409139715,22.19671241083879,36.6773083289266,37.329502078060756,37.002914620402834,37.778307594734294,33.63710879263229 
 08/30  03:45:00,21.099999999999998,0.0,0.0,0.0,0.0,0.0,23.203857667918705,22.007481870312265,21.96183347088794,21.987053234925316,21.924377436028813,22.168936247996694,37.30942056494207,37.996527637623124,37.676050136749694,38.45131104505434,34.103618499031526 
 08/30  04:00:00,20.9,0.0,0.0,0.0,0.0,0.0,23.10010034344961,21.969957922064047,21.921543666974603,21.945756081260853,21.88410501469883,22.141722012455755,37.94202317531413,38.6670373812815,38.37168086579579,39.126799686741755,34.564138404735246 
 08/30  04:15:00,20.75,0.0,0.0,0.0,0.0,0.0,22.999979373605303,21.93837844071446,21.889994531329275,21.913924191984357,21.852730010437412,22.116098965023152,38.42508700031582,39.142443200234574,38.83934842095553,39.59605103739628,34.98494139368394 
 08/30  04:30:00,20.6,0.0,0.0,0.0,0.0,0.0,22.903887500481677,21.913285955776843,21.867109478706585,21.891700924937698,21.82997659188219,22.09261136891458,38.83926532336434,39.52593716684276,39.209142625899375,39.976440133364015,35.38070758630364 
 08/30  04:45:00,20.450000000000003,0.0,0.0,0.0,0.0,0.0,22.812859350202327,21.891906659958284,21.848591229492197,21.874485742288243,21.81158688355979,22.07105003109855,39.20881408661034,39.85403450860926,39.51791597340674,40.299552149640796,35.75244951717272 
 08/30  05:00:00,20.3,0.0,0.0,0.0,0.0,0.0,22.72885373883319,21.87218997355404,21.831739232941842,21.85910892316495,21.794882328682945,22.051002559564214,39.550352053441564,40.14917043943635,39.79211633490541,40.59039633497218,36.1033822490806 
 08/30  05:15:00,20.225,0.0,0.0,0.0,0.0,0.0,22.646536327141657,21.849546522876423,21.809209155293644,21.83693098317161,21.77226102345246,22.031664492129433,39.985002524963846,40.59789010827902,40.24721958960675,41.04234224610202,36.46074324179006 
 08/30  05:30:00,20.15,0.0,0.0,0.0,0.0,0.0,22.562773124541973,21.823746125672717,21.780627144648758,21.808003468733716,21.744489117768307,22.012588816305627,40.446045547788614,41.10833156878288,40.76213792283592,41.527993578795346,36.80904082963941 
 08/30  05:45:00,20.075,0.0,0.0,0.0,0.0,0.0,22.481701411446775,21.802527122749492,21.76124447276323,21.78828468274178,21.720887023752837,21.99813912035623,40.74318380526409,41.33083456588111,40.98365648380888,41.86371983198696,36.988005714605265 
 08/30  06:00:00,20.0,0.0,0.0,0.0,0.0,0.0,22.407131255946865,21.79059366062713,21.757060317855572,21.783337518937188,21.706824504025793,21.991381372891986,40.912978612556415,41.362453811327114,41.03075882247322,42.07064056855278,37.06783314928926 
 08/30  06:15:00,20.125,0.0,0.0,0.0,0.0,0.0,22.343870883084094,21.799603094170667,21.781709047103753,21.807212940768455,21.71609808535421,21.99675942738028,40.625234065467005,40.75336123513423,40.44055318127268,41.778921115974015,36.87839403244002 
 08/30  06:30:00,20.25,0.0,0.0,0.0,0.0,0.0,22.29122465838711,21.823208252096745,21.81873125881219,21.84435686572684,21.74110020013002,22.010266777403807,40.265100718695166,40.155509309625145,39.87727838498165,41.396141258046505,36.71487184219093 
 08/30  06:45:00,20.375,0.0,0.0,0.0,0.0,0.0,22.242861623175397,21.8474083185226,21.844695033626284,21.87138468306282,21.768122506457978,22.02251153761066,39.93839401766129,39.879109245047886,39.59263695692838,41.00892665878364,36.63898437544052 
 08/30  07:00:00,20.5,0.0,0.0,0.0,0.0,0.0,22.19729972801285,21.866068521931425,21.859833044036296,21.8870669694995,21.79063166122094,22.030355608569415,39.63737343802466,39.63615347110795,39.333303352025,40.637513718972656,36.56458488930893 
 08/30  07:15:00,20.75,0.0,0.0,0.0,0.0,0.0,22.158515932643216,21.88548618440367,21.876939611501953,21.90322394946588,21.811377131731007,22.041371465324026,39.32947013363129,39.3673729878858,39.09009658514424,40.325201692249415,36.41832836366244 
 08/30  07:30:00,21.0,0.0,0.0,0.0,0.0,0.0,22.128786786745792,21.904615839933463,21.894207491814694,21.91934265167698,21.82937741112948,22.053421159298995,39.09041507405143,39.22433230065589,38.939794309154074,40.098341662494185,36.33407704630357 
 08/30  07:45:00,21.25,0.0,0.0,0.0,0.0,0.0,22.110730123185903,21.92871304070638,21.91761894295526,21.941756090880684,21.85226410211861,22.068541022247892,38.66021112419436,38.788090335000334,38.52250365851754,39.66889269906299,36.08144131106572 
 08/30  08:00:00,21.5,0.0,0.0,0.0,0.0,0.0,22.106132040441977,21.96201983720509,21.951600324434793,21.974007394490243,21.885463282807684,22.089816861944602,38.097537057418265,38.216457697157274,37.97707516658604,39.104012229029536,35.74002228757665 
 08/30  08:15:00,21.85,11.0,5.0,11.0,5.0,20.0,23.159748302931938,23.19130393115394,23.214491759412958,23.21034931781722,23.14700558427709,23.329901177598668,23.92514071079411,23.667316985767627,23.6956822887786,24.38940219293481,22.072630509692345 
 08/30  08:30:00,22.2,11.0,5.0,11.0,5.0,20.0,23.49840291865602,23.958145191446768,23.992769466836457,23.990152295946167,23.921314729234403,24.1845842168272,16.543524132804095,16.163291944400214,16.24482297881869,16.75516946563721,15.044129836581462 
 08/30  08:45:00,22.549999999999997,11.0,5.0,11.0,5.0,20.0,23.85685546895512,24.548277174354528,24.611845455157052,24.58961700487598,24.512321032797196,24.736965265063517,12.037340359684023,11.283346199031541,11.677810757859987,12.168184824163575,11.280591233104957 
 08/30  09:00:00,22.9,11.0,5.0,11.0,5.0,20.0,24.14687155727182,24.875821053709345,24.932319001315356,24.901547572014906,24.85857563897428,24.98957499220541,9.645399589639723,8.897373206237262,9.38846300764375,9.643000926005229,9.48150403965434 
 08/30  09:15:00,23.224999999999998,11.0,5.0,11.0,5.0,20.0,24.632206964143133,24.994706500404554,24.996656007528266,24.99573197376665,24.993824218524047,24.998942438459743,8.054004692583604,7.44780371506306,7.939238489597969,7.967370676304057,8.41400631297455 
 08/30  09:30:00,23.549999999999997,11.0,5.0,11.0,5.0,20.0,24.918942013023827,24.99870366455654,24.998576997947854,24.998698908612823,24.998624863131255,24.998578568306698,7.282826287131101,6.653287440578595,7.2086956787560865,7.181265333478066,7.7502939715084835 
 08/30  09:45:00,23.875,11.0,5.0,11.0,5.0,20.0,25.128736114525058,24.998240763056653,24.998018711127997,24.998218613913576,24.99814455286159,24.998055888849958,6.773239256892126,6.210090421172254,6.7144750819097965,6.67030587915886,7.294347921712131 
 08/30  10:00:00,24.2,11.0,5.0,11.0,5.0,20.0,25.356892609107614,24.997701734555008,24.997449213788244,24.997681960100234,24.99757906210723,24.99755624647728,6.419389574390777,5.901301387577391,6.366195675659569,6.325557199349049,6.946517212464201 
 08/30  10:15:00,24.5,11.0,5.0,11.0,5.0,20.0,25.637434926489,24.997310629406137,24.997069478114724,24.997299304043803,24.997179605082824,24.99718398361037,6.126284430434865,5.662326481554956,6.0894178269278285,6.0496713576439305,6.622491970022637 
 08/30  10:30:00,24.799999999999997,11.0,5.0,11.0,5.0,20.0,25.901684040525314,24.99705337409234,24.996839124480832,24.997054029779363,24.996930172381717,24.99692339507103,5.905197221470033,5.480979635447824,5.8859287325114025,5.849606919175315,6.386143037421945 
 08/30  10:45:00,25.099999999999998,11.0,5.0,11.0,5.0,20.0,26.149218076704077,24.99690140442753,24.996744429986965,24.996907078155676,24.996786255321247,24.996744057979072,5.753030771984214,5.374185387046751,5.740395029101819,5.706718298251005,6.21488947397269 
 08/30  11:00:00,25.4,11.0,5.0,11.0,5.0,20.0,26.39333964388643,24.99680627127463,24.9967085822059,24.996814359562144,24.996699941413254,24.99661020624252,5.631355138726434,5.294295618786435,5.624876786382629,5.593852543067996,6.073611656532194 
 08/30  11:15:00,25.699999999999996,8.8,4.0,8.8,4.0,16.0,26.627350159785454,24.996946801281666,24.996881282149257,24.996957344823564,24.996858374474552,24.99675286691918,5.581596380788369,5.269139913487749,5.582192088466144,5.552599809005159,6.019781421785993 
 08/30  11:30:00,26.0,8.8,4.0,8.8,4.0,16.0,26.860915254094365,24.996991101491385,24.996977935083258,24.99700219821028,24.996914930565644,24.996753623730495,5.5191548044350895,5.237750537283091,5.52512677440599,5.497796748003083,5.941899982372377 
 08/30  11:45:00,26.300000000000004,8.8,4.0,8.8,4.0,16.0,27.08270605312211,24.997085631668476,24.997123420039237,24.997095917754052,24.997019547955446,24.996799559416463,5.469997035975837,5.2182421811350395,5.480875760677094,5.454766591032708,5.883624534385191 
 08/30  12:00:00,26.6,8.8,4.0,8.8,4.0,16.0,27.274145406544065,24.997174904563398,24.99724869239875,24.997183554123684,24.99711575738695,24.99684716490391,5.423694203116256,5.202510770569404,5.439045408331452,5.414169377073577,5.828576790356678 
 08/30  12:15:00,26.875000000000004,4.4,2.0,4.4,2.0,8.0,27.409392026541536,24.997564261256095,24.997615827570556,24.997571537104466,24.9975202734403,24.997326743256906,5.481471973975928,5.263555274548622,5.498535042141327,5.474640684440786,5.927491445312683 
 08/30  12:30:00,27.15,4.4,2.0,4.4,2.0,8.0,27.58244639490393,24.997751939025576,24.99782933244626,24.99775261892194,24.997714871588897,24.997493275725695,5.482510397710925,5.289044998459389,5.499270820080326,5.478658289843594,5.9337131120935 
 08/30  12:45:00,27.424999999999997,4.4,2.0,4.4,2.0,8.0,27.780221282665565,24.997985914436196,24.998097980035485,24.997980932976123,24.99795610961288,24.997684326779982,5.481145180545255,5.316927732592802,5.498620381514044,5.479852918357622,5.94745928846902 
 08/30  13:00:00,27.7,4.4,2.0,4.4,2.0,8.0,27.971550181670157,24.99824249677448,24.998368144760427,24.998234458990197,24.99821694196316,24.997937137406222,5.465418466225898,5.336026475295711,5.485203018967368,5.467906543520698,5.947607162133522 
 08/30  13:15:00,27.974999999999998,8.8,4.0,8.8,4.0,16.0,28.11386111931856,24.998221168538624,24.9983622003047,24.998208951313742,24.998190721804544,24.997811661059416,5.364063637113716,5.276193680684813,5.386742605520354,5.3695741505462,5.81778113581565 
 08/30  13:30:00,28.25,8.8,4.0,8.8,4.0,16.0,28.260325390926816,24.998220249056065,24.9983202188239,24.998210543616562,24.998174456519017,24.997846723851406,5.301969453335374,5.235938751026538,5.328203997298729,5.300509407769098,5.748369504699539 
 08/30  13:45:00,28.525000000000002,8.8,4.0,8.8,4.0,16.0,28.41803916533597,24.99807266168305,24.99812107103951,24.99806421334453,24.998000849812787,24.99774636049934,5.273338714340213,5.218524955954976,5.298707980884629,5.256282502646187,5.7074059721831105 
 08/30  14:00:00,28.8,8.8,4.0,8.8,4.0,16.0,28.571769654435133,24.99791388467028,24.997930557778233,24.99791029154241,24.997828690490582,24.997618814187803,5.255768417623813,5.2165516018662,5.286548521430163,5.234024056920077,5.6823845843011895 
 08/30  14:15:00,29.05,11.0,5.0,11.0,5.0,20.0,28.755235702843816,24.99775538315471,24.997745674480907,24.997745370898816,24.99766306400098,24.997459493907964,5.207470149579564,5.176855362932642,5.23094415411515,5.186052174781139,5.602188470552946 
 08/30  14:30:00,29.3,11.0,5.0,11.0,5.0,20.0,28.892978350334605,24.997614168148036,24.997577970832907,24.99759122407123,24.99752970309076,24.997318051817437,5.196321925805705,5.165177579695197,5.209402538956169,5.181458534903285,5.579843661944906 
 08/30  14:45:00,29.55,11.0,5.0,11.0,5.0,20.0,28.989993417326943,24.997449918501577,24.997399599188782,24.997423278236532,24.997358650033252,24.99714883637043,5.1806476356085795,5.154985065799977,5.191295222131828,5.161871993563196,5.55168069958745 
 08/30  15:00:00,29.8,11.0,5.0,11.0,5.0,20.0,29.062223718526095,24.997324893627788,24.997263533688475,24.997293771698352,24.99722439788208,24.997007445796832,5.175161392733713,5.150880268852845,5.1811518709994715,5.151599505728555,5.537121714564691 
